iter	MAE_SumError	MAE_SumWeight
23493	15647.94127	1552
23494	15647.69635	1552
23495	15647.93842	1552
23496	15648.05946	1552
23497	15648.11998	1552
23498	15648.15024	1552
23499	15647.80083	1552
23500	15647.99066	1552
23501	15647.72104	1552
23502	15647.95077	1552
23503	15647.7011	1552
23504	15647.9408	1552
23505	15648.06065	1552
23506	15648.12057	1552
23507	15647.786	1552
23508	15647.98325	1552
23509	15648.08187	1552
23510	15647.76665	1552
23511	15647.60904	1552
23512	15647.89477	1552
23513	15648.03763	1552
23514	15648.10906	1552
23515	15648.14478	1552
23516	15648.16264	1552
23517	15648.1714	1552
23518	15648.17582	1552
23519	15647.81349	1552
23520	15647.99686	1552
23521	15648.08854	1552
23522	15648.13439	1552
23523	15643.53	1552
23524	15644.52406	1552
23525	15645.01417	1552
23526	15623.29533	1552
23527	15620.45155	1552
23528	15619.04583	1552
23529	15618.34636	1552
23530	15618.31925	1552
23531	15618.30569	1552
23532	15617.97629	1552
23533	15617.81158	1552
23534	15618.05186	1552
23535	15615.28186	1552
23536	15616.76279	1552
23537	15617.50919	1552
23538	15617.88684	1552
23539	15618.07566	1552
23540	15618.17008	1552
23541	15618.21728	1552
23542	15617.91825	1552
23543	15617.76874	1552
23544	15618.01661	1552
23545	15618.14055	1552
23546	15618.20252	1552
23547	15618.2335	1552
23548	15618.249	1552
23549	15617.93411	1552
23550	15618.0993	1552
23551	15618.18189	1552
23552	15618.22319	1552
23553	15617.92121	1552
23554	15617.77022	1552
23555	15618.01735	1552
23556	15618.14092	1552
23557	15618.2027	1552
23558	15618.2336	1552
23559	15618.24904	1552
23560	15618.25676	1552
23561	15617.938	1552
23562	15617.77861	1552
23563	15618.02155	1552
23564	15618.14302	1552
23565	15618.20375	1552
23566	15617.91149	1552
23567	15617.76536	1552
23568	15617.69229	1552
23569	15617.65576	1552
23570	15617.63749	1552
23571	15617.62836	1552
23572	15617.62379	1552
23573	15617.62151	1552
23574	15617.62037	1552
23575	15617.6198	1552
23576	15617.61951	1552
23577	15617.61937	1552
23578	15617.6193	1552
23579	15617.61926	1552
23580	15617.61925	1552
23581	15617.61924	1552
23582	15617.61923	1552
23583	15617.61923	1552
23584	15617.61923	1552
23585	15617.61923	1552
23586	15617.61923	1552
23587	15617.61923	1552
23588	15617.61923	1552
23589	15617.61923	1552
23590	15617.61923	1552
23591	15617.46271	1552
23592	15618.63281	1552
23593	15619.21786	1552
23594	15619.51038	1552
23595	15619.65665	1552
23596	15619.72978	1552
23597	15620.05367	1552
23598	15620.21562	1552
23599	15620.00926	1552
23600	15619.90609	1552
23601	15620.14183	1552
23602	15619.97237	1552
23603	15619.88764	1552
23604	15619.84527	1552
23605	15619.8241	1552
23606	15619.81352	1552
23607	15619.80822	1552
23608	15619.80558	1552
23609	15620.09158	1552
23610	15620.23458	1552
23611	15620.01876	1552
23612	15619.91084	1552
23613	15619.85689	1552
23614	15619.82991	1552
23615	15619.81642	1552
23616	15619.80968	1552
23617	15619.8063	1552
23618	15619.80462	1552
23619	15619.80377	1552
23620	15619.80335	1552
23621	15620.09047	1552
23622	15619.9467	1552
23623	15619.87481	1552
23624	15619.83887	1552
23625	15619.8209	1552
23626	15619.81192	1552
23627	15619.80742	1552
23628	15617.68533	1552
23629	15618.73363	1552
23630	15619.25777	1552
23631	15619.51985	1552
23632	15619.65088	1552
23633	15619.7164	1552
23634	15619.74916	1552
23635	15619.76554	1552
23636	15619.77373	1552
23637	15619.77782	1552
23638	15619.77987	1552
23639	15619.78089	1552
23640	15619.78141	1552
23641	15619.78166	1552
23642	15619.78179	1552
23643	15619.78185	1552
23644	15619.78189	1552
23645	15619.7819	1552
23646	15619.78191	1552
23647	15619.78191	1552
23648	15619.78192	1552
23649	15619.78192	1552
23650	15619.78192	1552
23651	15619.78192	1552
23652	15619.78192	1552
23653	15619.78192	1552
23654	15619.78192	1552
23655	15619.78192	1552
23656	15619.78192	1552
23657	15619.78192	1552
23658	15619.78192	1552
23659	15619.78192	1552
23660	15619.78192	1552
23661	15619.78192	1552
23662	15619.78192	1552
23663	15619.78192	1552
23664	15619.78192	1552
23665	15619.78192	1552
23666	15619.78192	1552
23667	15619.78192	1552
23668	15619.78192	1552
23669	15619.78192	1552
23670	15619.78192	1552
23671	15619.78192	1552
23672	15619.78192	1552
23673	15619.78192	1552
23674	15619.78192	1552
23675	15619.78192	1552
23676	15619.78192	1552
23677	15619.78192	1552
23678	15619.78192	1552
23679	15619.78192	1552
23680	15619.78192	1552
23681	15619.78192	1552
23682	15619.78192	1552
23683	15619.78192	1552
23684	15619.78192	1552
23685	15619.78192	1552
23686	15619.78192	1552
23687	15619.78192	1552
23688	15619.78192	1552
23689	15619.78192	1552
23690	15619.78192	1552
23691	15619.78192	1552
23692	15619.78192	1552
23693	15619.78192	1552
23694	15619.78192	1552
23695	15619.78192	1552
23696	15619.78192	1552
23697	15619.78192	1552
23698	15619.78192	1552
23699	15619.78192	1552
23700	15619.78192	1552
23701	15619.78192	1552
23702	15619.78192	1552
23703	15620.06072	1552
23704	15620.20013	1552
23705	15619.98455	1552
23706	15619.87677	1552
23707	15619.82288	1552
23708	15619.79593	1552
23709	15619.78246	1552
23710	15619.77572	1552
23711	15619.77235	1552
23712	15619.77067	1552
23713	15619.76983	1552
23714	15619.76941	1552
23715	15619.76919	1552
23716	15619.76909	1552
23717	15619.76904	1552
23718	15619.76901	1552
23719	15619.769	1552
23720	15619.76899	1552
23721	15619.76899	1552
23722	15619.76899	1552
23723	15619.76899	1552
23724	15619.76898	1552
23725	15619.76898	1552
23726	15619.76898	1552
23727	15619.76898	1552
23728	15620.04779	1552
23729	15619.90408	1552
23730	15619.83222	1552
23731	15619.79629	1552
23732	15619.77833	1552
23733	15619.76934	1552
23734	15619.76485	1552
23735	15619.76261	1552
23736	15619.76148	1552
23737	15619.76092	1552
23738	15619.76064	1552
23739	15619.7605	1552
23740	15619.76043	1552
23741	15619.7604	1552
23742	15619.76038	1552
23743	15619.76037	1552
23744	15619.76037	1552
23745	15619.76036	1552
23746	15619.76036	1552
23747	15619.76036	1552
23748	15619.76036	1552
23749	15619.76036	1552
23750	15619.76036	1552
23751	15619.76036	1552
23752	15619.76036	1552
23753	15620.04769	1552
23754	15619.90403	1552
23755	15619.83219	1552
23756	15619.79628	1552
23757	15619.77832	1552
23758	15619.76934	1552
23759	15619.76485	1552
23760	15619.76261	1552
23761	15619.76148	1552
23762	15619.76092	1552
23763	15619.76064	1552
23764	15619.7605	1552
23765	15619.76043	1552
23766	15619.7604	1552
23767	15619.76038	1552
23768	15619.76037	1552
23769	15619.76037	1552
23770	15619.76036	1552
23771	15619.76036	1552
23772	15619.76036	1552
23773	15619.76036	1552
23774	15620.03917	1552
23775	15619.89545	1552
23776	15619.8236	1552
23777	15619.78767	1552
23778	15619.7697	1552
23779	15619.76072	1552
23780	15619.75623	1552
23781	15619.75398	1552
23782	15619.75286	1552
23783	15619.7523	1552
23784	15619.75202	1552
23785	15619.75188	1552
23786	15619.75181	1552
23787	15619.75177	1552
23788	15619.75176	1552
23789	15619.75175	1552
23790	15619.75174	1552
23791	15619.75174	1552
23792	15619.75174	1552
23793	15619.75174	1552
23794	15619.75174	1552
23795	15619.75174	1552
23796	15619.75174	1552
23797	15619.75174	1552
23798	15619.75174	1552
23799	15619.75174	1552
23800	15619.75174	1552
23801	15620.03054	1552
23802	15617.23586	1552
23803	15618.15432	1552
23804	15618.62149	1552
23805	15618.85507	1552
23806	15618.97186	1552
23807	15619.03026	1552
23808	15619.05945	1552
23809	15619.07405	1552
23810	15619.08135	1552
23811	15619.3615	1552
23812	15619.50157	1552
23813	15619.57161	1552
23814	15619.60663	1552
23815	15619.34764	1552
23816	15619.49464	1552
23817	15619.56814	1552
23818	15622.3548	1552
23819	15620.37087	1552
23820	15619.39348	1552
23821	15618.90478	1552
23822	15618.66044	1552
23823	15618.53826	1552
23824	15618.47717	1552
23825	15618.44663	1552
23826	15618.43136	1552
23827	15618.42372	1552
23828	15618.4199	1552
23829	15618.418	1552
23830	15618.41704	1552
23831	15618.41656	1552
23832	15618.41633	1552
23833	15618.41621	1552
23834	15618.41615	1552
23835	15618.68458	1552
23836	15618.54627	1552
23837	15618.47711	1552
23838	15618.44253	1552
23839	15616.55783	1552
23840	15619.69411	1552
23841	15621.39017	1552
23842	15622.09639	1552
23843	15622.67259	1552
23844	15622.96474	1552
23845	15623.1132	1552
23846	15623.18744	1552
23847	15623.22455	1552
23848	15623.24311	1552
23849	15623.25239	1552
23850	15623.25703	1552
23851	15623.25935	1552
23852	15623.26051	1552
23853	15623.26109	1552
23854	15623.26138	1552
23855	15623.26152	1552
23856	15623.2616	1552
23857	15623.26164	1552
23858	15623.26167	1552
23859	15623.26168	1552
23860	15623.26168	1552
23861	15623.26168	1552
23862	15623.26169	1552
23863	15623.26169	1552
23864	15623.26169	1552
23865	15623.26169	1552
23866	15623.26169	1552
23867	15623.1548	1552
23868	15623.20623	1552
23869	15623.15279	1552
23870	15623.12607	1552
23871	15623.11271	1552
23872	15623.10603	1552
23873	15623.10269	1552
23874	15623.10102	1552
23875	15623.10018	1552
23876	15623.09976	1552
23877	15623.09955	1552
23878	15623.09945	1552
23879	15623.0994	1552
23880	15621.75837	1552
23881	15628.8131	1552
23882	15627.2104	1552
23883	15626.42078	1552
23884	15625.84011	1552
23885	15624.25769	1552
23886	15624.55392	1552
23887	15624.70203	1552
23888	15624.77609	1552
23889	15624.81312	1552
23890	15624.83163	1552
23891	15624.84089	1552
23892	15625.04331	1552
23893	15624.94673	1552
23894	15624.89844	1552
23895	15624.87429	1552
23896	15624.86222	1552
23897	15624.85618	1552
23898	15624.85317	1552
23899	15624.85166	1552
23900	15624.8509	1552
23901	15623.578	1552
23902	15624.39857	1552
23903	15624.81566	1552
23904	15625.0242	1552
23905	15624.74051	1552
23906	15624.98662	1552
23907	15625.10968	1552
23908	15625.17121	1552
23909	15625.20197	1552
23910	15625.21736	1552
23911	15625.22505	1552
23912	15625.22889	1552
23913	15625.23082	1552
23914	15624.84382	1552
23915	15625.03828	1552
23916	15625.13551	1552
23917	15625.18412	1552
23918	15625.20843	1552
23919	15625.22058	1552
23920	15625.22666	1552
23921	15625.2297	1552
23922	15625.23122	1552
23923	15625.23198	1552
23924	15625.23236	1552
23925	15625.23255	1552
23926	15625.23264	1552
23927	15625.23269	1552
23928	15625.23271	1552
23929	15625.23273	1552
23930	15625.23273	1552
23931	15625.23274	1552
23932	15625.23274	1552
23933	15625.23274	1552
23934	15622.00357	1552
23935	15623.00528	1552
23936	15623.51788	1552
23937	15623.78089	1552
23938	15623.91476	1552
23939	15623.98169	1552
23940	15624.01516	1552
23941	15624.03189	1552
23942	15624.04026	1552
23943	15624.04444	1552
23944	15624.04654	1552
23945	15624.04759	1552
23946	15624.04812	1552
23947	15624.04838	1552
23948	15624.04851	1552
23949	15624.04858	1552
23950	15624.04861	1552
23951	15624.04863	1552
23952	15624.04864	1552
23953	15624.04864	1552
23954	15624.04865	1552
23955	15624.11467	1552
23956	15624.14768	1552
23957	15624.16418	1552
23958	15624.17243	1552
23959	15624.17656	1552
23960	15624.17862	1552
23961	15624.17965	1552
23962	15622.93547	1552
23963	15623.47831	1552
23964	15623.75434	1552
23965	15623.8956	1552
23966	15623.96623	1552
23967	15624.00154	1552
23968	15624.0192	1552
23969	15624.02803	1552
23970	15624.03244	1552
23971	15622.88204	1552
23972	15623.46953	1552
23973	15623.76696	1552
23974	15623.91983	1552
23975	15623.99626	1552
23976	15624.03448	1552
23977	15624.07444	1552
23978	15624.07276	1552
23979	15624.07191	1552
23980	15624.07149	1552
23981	15623.68892	1552
23982	15623.87758	1552
23983	15623.97246	1552
23984	15624.0199	1552
23985	15624.04362	1552
23986	15624.05548	1552
23987	15622.90884	1552
23988	15623.49479	1552
23989	15623.79273	1552
23990	15623.94545	1552
23991	15624.02181	1552
23992	15624.05999	1552
23993	15624.05738	1552
23994	15624.07772	1552
23995	15624.06583	1552
23996	15624.05988	1552
23997	15624.0569	1552
23998	15624.05542	1552
23999	15624.05467	1552
24000	15624.0543	1552
24001	15624.05412	1552
24002	15624.05402	1552
24003	15624.05398	1552
24004	15624.05395	1552
24005	15624.05394	1552
24006	15624.05394	1552
24007	15624.05393	1552
24008	15624.05393	1552
24009	15624.07554	1552
24010	15624.06429	1552
24011	15624.05867	1552
24012	15624.05586	1552
24013	15624.05445	1552
24014	15624.05375	1552
24015	15624.0534	1552
24016	15624.05322	1552
24017	15624.05314	1552
24018	15624.05309	1552
24019	15624.05307	1552
24020	15624.05306	1552
24021	15624.05305	1552
24022	15624.05305	1552
24023	15624.05305	1552
24024	15624.05305	1552
24025	15624.05305	1552
24026	15624.05305	1552
24027	15601.63802	1552
24028	15604.75344	1552
24029	15604.25296	1552
24030	15604.00302	1552
24031	15600.26265	1552
24032	15601.61087	1552
24033	15600.38363	1552
24034	15602.03926	1552
24035	15602.89865	1552
24036	15603.3358	1552
24037	15603.55438	1552
24038	15603.66367	1552
24039	15603.71831	1552
24040	15603.74563	1552
24041	15603.75929	1552
24042	15603.76612	1552
24043	15603.76954	1552
24044	15603.77125	1552
24045	15603.7721	1552
24046	15603.77253	1552
24047	15603.77274	1552
24048	15603.77286	1552
24049	15603.77292	1552
24050	15603.77295	1552
24051	15603.77296	1552
24052	15603.77297	1552
24053	15603.77297	1552
24054	15603.77297	1552
24055	15603.77297	1552
24056	15603.77297	1552
24057	15603.77297	1552
24058	15603.77297	1552
24059	15603.77297	1552
24060	15603.84877	1552
24061	15603.88667	1552
24062	15603.90562	1552
24063	15603.91509	1552
24064	15603.91983	1552
24065	15603.9222	1552
24066	15603.92338	1552
24067	15603.92398	1552
24068	15603.92427	1552
24069	15603.92442	1552
24070	15603.92449	1552
24071	15603.92453	1552
24072	15603.92455	1552
24073	15603.92456	1552
24074	15603.92456	1552
24075	15603.92457	1552
24076	15603.92457	1552
24077	15603.92457	1552
24078	15603.84877	1552
24079	15603.88667	1552
24080	15603.90562	1552
24081	15603.91509	1552
24082	15603.91983	1552
24083	15603.9222	1552
24084	15603.92338	1552
24085	15603.92398	1552
24086	15603.92427	1552
24087	15603.92442	1552
24088	15603.92449	1552
24089	15603.92453	1552
24090	15603.92455	1552
24091	15603.92456	1552
24092	15603.92456	1552
24093	15603.92457	1552
24094	15603.92457	1552
24095	15603.92457	1552
24096	15603.92457	1552
24097	15603.92457	1552
24098	15603.92457	1552
24099	15603.92457	1552
24100	15603.92457	1552
24101	15603.92457	1552
24102	15603.92457	1552
24103	15603.92457	1552
24104	15603.92457	1552
24105	15603.92457	1552
24106	15603.92457	1552
24107	15603.92457	1552
24108	15603.92457	1552
24109	15603.92457	1552
24110	15603.92457	1552
24111	15603.92457	1552
24112	15603.84877	1552
24113	15603.88667	1552
24114	15603.90562	1552
24115	15603.91509	1552
24116	15604.08903	1552
24117	15605.13771	1552
24118	15605.68644	1552
24119	15605.96301	1552
24120	15606.1013	1552
24121	15606.17044	1552
24122	15606.20501	1552
24123	15606.2223	1552
24124	15606.23094	1552
24125	15606.23526	1552
24126	15606.23742	1552
24127	15606.2385	1552
24128	15606.23904	1552
24129	15606.23931	1552
24130	15606.23945	1552
24131	15606.23953	1552
24132	15606.23957	1552
24133	15606.23958	1552
24134	15606.23959	1552
24135	15606.2396	1552
24136	15606.2396	1552
24137	15606.2396	1552
24138	15606.2396	1552
24139	15606.2396	1552
24140	15606.2396	1552
24141	15606.2396	1552
24142	15606.2396	1552
24143	15606.28323	1552
24144	15606.26142	1552
24145	15606.25051	1552
24146	15606.24506	1552
24147	15606.24233	1552
24148	15606.24097	1552
24149	15606.24028	1552
24150	15606.23994	1552
24151	15606.23977	1552
24152	15606.23969	1552
24153	15606.23965	1552
24154	15606.23962	1552
24155	15606.23961	1552
24156	15606.28198	1552
24157	15606.26016	1552
24158	15606.24925	1552
24159	15606.2438	1552
24160	15606.24107	1552
24161	15606.23971	1552
24162	15606.23903	1552
24163	15606.23869	1552
24164	15606.23851	1552
24165	15606.23843	1552
24166	15606.23839	1552
24167	15606.23837	1552
24168	15606.23836	1552
24169	15606.23835	1552
24170	15606.23835	1552
24171	15606.23835	1552
24172	15606.23835	1552
24173	15606.23834	1552
24174	15606.23834	1552
24175	15606.23834	1552
24176	15606.23834	1552
24177	15606.23834	1552
24178	15606.23834	1552
24179	15606.23834	1552
24180	15606.23834	1552
24181	15606.23834	1552
24182	15606.23834	1552
24183	15606.23834	1552
24184	15606.23834	1552
24185	15606.23834	1552
24186	15606.23834	1552
24187	15606.23834	1552
24188	15606.23834	1552
24189	15606.23834	1552
24190	15606.23834	1552
24191	15606.23834	1552
24192	15606.23834	1552
24193	15606.23834	1552
24194	15606.23834	1552
24195	15606.23834	1552
24196	15606.23834	1552
24197	15606.23834	1552
24198	15606.23834	1552
24199	15606.23834	1552
24200	15606.23834	1552
24201	15606.23834	1552
24202	15606.23834	1552
24203	15606.23834	1552
24204	15606.23834	1552
24205	15606.23834	1552
24206	15606.23834	1552
24207	15606.23834	1552
24208	15606.23834	1552
24209	15606.23834	1552
24210	15606.23834	1552
24211	15606.23834	1552
24212	15606.23834	1552
24213	15606.23834	1552
24214	15606.23834	1552
24215	15606.23834	1552
24216	15606.23834	1552
24217	15606.23834	1552
24218	15606.23834	1552
24219	15606.23834	1552
24220	15606.23834	1552
24221	15606.23834	1552
24222	15606.23834	1552
24223	15606.23834	1552
24224	15606.23834	1552
24225	15606.23834	1552
24226	15606.23834	1552
24227	15606.23834	1552
24228	15606.23834	1552
24229	15606.23834	1552
24230	15606.23834	1552
24231	15606.23834	1552
24232	15606.23834	1552
24233	15606.23834	1552
24234	15606.23834	1552
24235	15606.23834	1552
24236	15606.23834	1552
24237	15606.23834	1552
24238	15606.23834	1552
24239	15606.23834	1552
24240	15606.23834	1552
24241	15606.23834	1552
24242	15606.23834	1552
24243	15606.23834	1552
24244	15606.23834	1552
24245	15606.23834	1552
24246	15606.23834	1552
24247	15606.28071	1552
24248	15606.2589	1552
24249	15606.24799	1552
24250	15606.24254	1552
24251	15606.23981	1552
24252	15606.23845	1552
24253	15606.23777	1552
24254	15606.23743	1552
24255	15606.23726	1552
24256	15606.23717	1552
24257	15606.23713	1552
24258	15606.23711	1552
24259	15606.2371	1552
24260	15606.23709	1552
24261	15606.23709	1552
24262	15606.23709	1552
24263	15606.23709	1552
24264	15606.23709	1552
24265	15606.23709	1552
24266	15606.23709	1552
24267	15606.23709	1552
24268	15606.23709	1552
24269	15606.23709	1552
24270	15606.23709	1552
24271	15606.23709	1552
24272	15606.23709	1552
24273	15606.23709	1552
24274	15606.23709	1552
24275	15606.23709	1552
24276	15606.23709	1552
24277	15606.23709	1552
24278	15606.23709	1552
24279	15606.23709	1552
24280	15606.23709	1552
24281	15606.23709	1552
24282	15606.23709	1552
24283	15606.23709	1552
24284	15606.23709	1552
24285	15606.23709	1552
24286	15606.23709	1552
24287	15606.23709	1552
24288	15606.23709	1552
24289	15606.27945	1552
24290	15606.25764	1552
24291	15606.24673	1552
24292	15606.24128	1552
24293	15606.23855	1552
24294	15606.23719	1552
24295	15606.23651	1552
24296	15606.23617	1552
24297	15606.236	1552
24298	15606.23591	1552
24299	15606.23587	1552
24300	15606.23585	1552
24301	15606.23584	1552
24302	15606.23583	1552
24303	15606.23583	1552
24304	15606.23583	1552
24305	15606.23583	1552
24306	15606.23583	1552
24307	15606.23583	1552
24308	15606.23583	1552
24309	15606.23583	1552
24310	15606.23583	1552
24311	15606.23583	1552
24312	15606.23583	1552
24313	15606.23583	1552
24314	15606.23583	1552
24315	15606.23583	1552
24316	15606.23583	1552
24317	15606.23583	1552
24318	15606.23583	1552
24319	15606.23583	1552
24320	15606.23583	1552
24321	15606.23583	1552
24322	15606.23583	1552
24323	15606.23583	1552
24324	15606.23583	1552
24325	15606.23583	1552
24326	15606.23583	1552
24327	15606.23583	1552
24328	15606.23583	1552
24329	15606.23583	1552
24330	15606.23583	1552
24331	15606.23583	1552
24332	15606.23583	1552
24333	15606.23583	1552
24334	15606.27819	1552
24335	15606.25638	1552
24336	15606.24548	1552
24337	15606.24002	1552
24338	15606.2373	1552
24339	15606.23593	1552
24340	15606.23525	1552
24341	15606.23491	1552
24342	15606.23474	1552
24343	15606.23465	1552
24344	15606.23461	1552
24345	15606.23459	1552
24346	15606.23458	1552
24347	15606.27694	1552
24348	15606.25513	1552
24349	15606.2869	1552
24350	15606.25963	1552
24351	15606.246	1552
24352	15606.23918	1552
24353	15606.23578	1552
24354	15606.23407	1552
24355	15606.23322	1552
24356	15606.23279	1552
24357	15606.23258	1552
24358	15606.23247	1552
24359	15606.23242	1552
24360	15606.23239	1552
24361	15606.23238	1552
24362	15606.23237	1552
24363	15606.23237	1552
24364	15606.23237	1552
24365	15606.23237	1552
24366	15606.23237	1552
24367	15606.23237	1552
24368	15606.23237	1552
24369	15606.23237	1552
24370	15606.23237	1552
24371	15604.38513	1552
24372	15605.32941	1552
24373	15605.81558	1552
24374	15606.05867	1552
24375	15606.18021	1552
24376	15606.24098	1552
24377	15606.27137	1552
24378	15606.28656	1552
24379	15606.29416	1552
24380	15606.29796	1552
24381	15606.29986	1552
24382	15606.30081	1552
24383	15606.25766	1552
24384	15606.27971	1552
24385	15606.29073	1552
24386	15606.29624	1552
24387	15606.299	1552
24388	15606.30038	1552
24389	15606.30107	1552
24390	15606.30141	1552
24391	15606.30158	1552
24392	15606.30167	1552
24393	15606.30171	1552
24394	15606.30174	1552
24395	15606.25812	1552
24396	15606.27994	1552
24397	15606.29085	1552
24398	15606.25268	1552
24399	15606.23359	1552
24400	15606.22405	1552
24401	15606.26178	1552
24402	15606.23758	1552
24403	15606.22548	1552
24404	15606.21943	1552
24405	15606.21641	1552
24406	15606.2149	1552
24407	15606.21414	1552
24408	15606.21376	1552
24409	15606.21357	1552
24410	15606.21348	1552
24411	15606.21343	1552
24412	15606.21341	1552
24413	15606.2134	1552
24414	15606.21339	1552
24415	15606.21339	1552
24416	15606.21339	1552
24417	15606.21339	1552
24418	15606.21339	1552
24419	15606.25575	1552
24420	15606.23394	1552
24421	15606.22303	1552
24422	15606.21758	1552
24423	15606.21485	1552
24424	15606.21349	1552
24425	15606.21281	1552
24426	15606.25484	1552
24427	15606.23286	1552
24428	15606.22187	1552
24429	15604.36877	1552
24430	15606.85223	1552
24431	15606.09618	1552
24432	15605.71816	1552
24433	15605.52915	1552
24434	15605.43465	1552
24435	15605.3874	1552
24436	15605.36377	1552
24437	15605.35196	1552
24438	15605.34605	1552
24439	15605.3431	1552
24440	15605.34162	1552
24441	15605.34088	1552
24442	15605.34051	1552
24443	15605.34033	1552
24444	15605.34024	1552
24445	15605.34019	1552
24446	15605.34017	1552
24447	15605.34015	1552
24448	15605.34015	1552
24449	15605.34015	1552
24450	15605.34014	1552
24451	15605.44405	1552
24452	15605.39059	1552
24453	15605.36385	1552
24454	15605.35048	1552
24455	15605.3438	1552
24456	15605.34046	1552
24457	15605.33879	1552
24458	15605.33795	1552
24459	15605.33753	1552
24460	15605.33733	1552
24461	15605.33722	1552
24462	15605.33717	1552
24463	15605.33714	1552
24464	15605.33713	1552
24465	15605.33712	1552
24466	15605.33712	1552
24467	15605.33712	1552
24468	15605.33712	1552
24469	15605.33712	1552
24470	15605.33712	1552
24471	15605.33712	1552
24472	15605.33712	1552
24473	15605.33712	1552
24474	15605.33712	1552
24475	15605.33712	1552
24476	15605.33712	1552
24477	15605.33712	1552
24478	15605.33712	1552
24479	15605.44395	1552
24480	15605.39053	1552
24481	15605.36382	1552
24482	15605.35047	1552
24483	15605.34379	1552
24484	15605.34045	1552
24485	15605.33879	1552
24486	15605.44478	1552
24487	15605.49638	1552
24488	15605.416	1552
24489	15605.37581	1552
24490	15605.35571	1552
24491	15605.34566	1552
24492	15605.34064	1552
24493	15605.33813	1552
24494	15605.33687	1552
24495	15605.33624	1552
24496	15605.33593	1552
24497	15605.33577	1552
24498	15605.33569	1552
24499	15605.33565	1552
24500	15605.33563	1552
24501	15605.33562	1552
24502	15605.33562	1552
24503	15605.33562	1552
24504	15605.33561	1552
24505	15605.33561	1552
24506	15605.33561	1552
24507	15605.33561	1552
24508	15605.33561	1552
24509	15605.33561	1552
24510	15605.43952	1552
24511	15605.38606	1552
24512	15605.35932	1552
24513	15605.34595	1552
24514	15605.33927	1552
24515	15605.33593	1552
24516	15605.33426	1552
24517	15605.33342	1552
24518	15605.333	1552
24519	15605.3328	1552
24520	15605.43952	1552
24521	15605.38605	1552
24522	15605.35932	1552
24523	15605.34595	1552
24524	15605.33927	1552
24525	15605.33593	1552
24526	15605.33426	1552
24527	15605.33342	1552
24528	15605.333	1552
24529	15605.3328	1552
24530	15605.4366	1552
24531	15605.38308	1552
24532	15605.35632	1552
24533	15605.44977	1552
24534	15605.38967	1552
24535	15605.35962	1552
24536	15605.34459	1552
24537	15605.33708	1552
24538	15605.33332	1552
24539	15605.33144	1552
24540	15605.3305	1552
24541	15605.43396	1552
24542	15605.38025	1552
24543	15605.3534	1552
24544	15605.33998	1552
24545	15605.33326	1552
24546	15605.32991	1552
24547	15605.32823	1552
24548	15605.32739	1552
24549	15605.43089	1552
24550	15605.37721	1552
24551	15605.35037	1552
24552	15605.33696	1552
24553	15605.33025	1552
24554	15605.32689	1552
24555	15605.32521	1552
24556	15605.32437	1552
24557	15605.32395	1552
24558	15605.32375	1552
24559	15605.32364	1552
24560	15605.32359	1552
24561	15602.64258	1552
24562	15597.32082	1552
24563	15599.66909	1552
24564	15599.34058	1552
24565	15599.17633	1552
24566	15599.0942	1552
24567	15599.05313	1552
24568	15599.0326	1552
24569	15599.02234	1552
24570	15599.0172	1552
24571	15599.01464	1552
24572	15599.01335	1552
24573	15599.01271	1552
24574	15599.01239	1552
24575	15599.01223	1552
24576	15599.01216	1552
24577	15599.01213	1552
24578	15599.01211	1552
24579	15599.0121	1552
24580	15599.0121	1552
24581	15599.01209	1552
24582	15599.61375	1552
24583	15599.31292	1552
24584	15599.16251	1552
24585	15599.0873	1552
24586	15599.0497	1552
24587	15599.03089	1552
24588	15599.02149	1552
24589	15599.01679	1552
24590	15599.01444	1552
24591	15599.01327	1552
24592	15599.01268	1552
24593	15599.01238	1552
24594	15599.01224	1552
24595	15599.01216	1552
24596	15599.01213	1552
24597	15599.01211	1552
24598	15599.0121	1552
24599	15599.0121	1552
24600	15599.01209	1552
24601	15599.01209	1552
24602	15599.01209	1552
24603	15599.01209	1552
24604	15599.01209	1552
24605	15599.01209	1552
24606	15599.01209	1552
24607	15599.01209	1552
24608	15599.01209	1552
24609	15599.01209	1552
24610	15599.01209	1552
24611	15599.01209	1552
24612	15599.01209	1552
24613	15599.01209	1552
24614	15599.01209	1552
24615	15599.01209	1552
24616	15599.01209	1552
24617	15599.01209	1552
24618	15599.01209	1552
24619	15599.01209	1552
24620	15599.01209	1552
24621	15599.01209	1552
24622	15599.01209	1552
24623	15599.61375	1552
24624	15599.31292	1552
24625	15599.16251	1552
24626	15597.51305	1552
24627	15598.85311	1552
24628	15599.52638	1552
24629	15599.86538	1552
24630	15599.42967	1552
24631	15599.81609	1552
24632	15600.01229	1552
24633	15600.11039	1552
24634	15599.54986	1552
24635	15599.87735	1552
24636	15600.04292	1552
24637	15600.1257	1552
24638	15600.16709	1552
24639	15600.18779	1552
24640	15600.19814	1552
24641	15600.20331	1552
24642	15600.2059	1552
24643	15600.20719	1552
24644	15600.20784	1552
24645	15600.20816	1552
24646	15600.20832	1552
24647	15596.05293	1552
24648	15597.33331	1552
24649	15597.98379	1552
24650	15598.31004	1552
24651	15598.47316	1552
24652	15598.55473	1552
24653	15598.59551	1552
24654	15598.6159	1552
24655	15598.62609	1552
24656	15598.63119	1552
24657	15598.63374	1552
24658	15598.63501	1552
