iter	MAE
19049	9.164025351
19050	9.164025351
19051	9.164025351
19052	9.164025351
19053	9.164025351
19054	9.164025351
19055	9.164025351
19056	9.164025351
19057	9.164025351
19058	9.164025351
19059	9.164025351
19060	9.164025351
19061	9.164025351
19062	9.164025351
19063	9.164025351
19064	9.164025351
19065	9.164025351
19066	9.164025351
19067	9.164025351
19068	9.164025351
19069	9.164025351
19070	9.164025351
19071	9.164025351
19072	9.164025351
19073	9.164025351
19074	9.164025351
19075	9.164025351
19076	9.164025351
19077	9.164025351
19078	9.164025351
19079	9.164025351
19080	9.164025351
19081	9.164025351
19082	9.164025351
19083	9.164025351
19084	9.164025351
19085	9.164025351
19086	9.164025351
19087	9.164025351
19088	9.164025351
19089	9.164025351
19090	9.164025351
19091	9.164025351
19092	9.164025351
19093	9.164025351
19094	9.164025351
19095	9.164025351
19096	9.164025351
19097	9.164025351
19098	9.164025351
19099	9.164025351
19100	9.164025351
19101	9.164025351
19102	9.164025351
19103	9.164025351
19104	9.164025351
19105	9.164025351
19106	9.164025351
19107	9.164025351
19108	9.164025351
19109	9.164025351
19110	9.164025351
19111	9.164025351
19112	9.164025351
19113	9.164025351
19114	9.164025351
19115	9.164025351
19116	9.164025351
19117	9.164025351
19118	9.164025351
19119	9.164025351
19120	9.164025351
19121	9.164025351
19122	9.161978954
19123	9.161827379
19124	9.161754285
19125	9.161718904
19126	9.161701389
19127	9.161692632
19128	9.161688254
19129	9.161686064
19130	9.16168497
19131	9.161684422
19132	9.161684149
19133	9.161684012
19134	9.161683943
19135	9.161683909
19136	9.161683892
19137	9.161683884
19138	9.161683879
19139	9.161683877
19140	9.161683876
19141	9.161683876
19142	9.161683875
19143	9.161683875
19144	9.161683875
19145	9.161683875
19146	9.161683875
19147	9.161683875
19148	9.161683875
19149	9.161683875
19150	9.161683875
19151	9.161683875
19152	9.161683875
19153	9.161683875
19154	9.161683875
19155	9.161683875
19156	9.161683875
19157	9.161683875
19158	9.161066887
19159	9.160702814
19160	9.160539735
19161	9.160459806
19162	9.16042214
19163	9.160404544
19164	9.160396174
19165	9.160391989
19166	9.160389896
19167	9.16038885
19168	9.160388327
19169	9.160388065
19170	9.160387935
19171	9.160387869
19172	9.160387836
19173	9.160387825
19174	9.160387823
19175	9.160387823
19176	9.160387822
19177	9.160387822
19178	9.160386081
19179	9.160386081
19180	9.160386081
19181	9.160386081
19182	9.160386081
19183	9.160386081
19184	9.160386081
19185	9.160386081
19186	9.160386081
19187	9.160386081
19188	9.160386081
19189	9.160386081
19190	9.160386081
19191	9.160386081
19192	9.160386081
19193	9.160386081
19194	9.160386081
19195	9.160386081
19196	9.160386081
19197	9.160381492
19198	9.160381492
19199	9.160381492
19200	9.160381492
19201	9.160381492
19202	9.160381492
19203	9.160381492
19204	9.160381492
19205	9.160381492
19206	9.160376911
19207	9.160376911
19208	9.160376911
19209	9.160376911
19210	9.160376911
19211	9.160376911
19212	9.160376911
19213	9.160376911
19214	9.160376911
19215	9.160376911
19216	9.160376911
19217	9.160376911
19218	9.160376911
19219	9.160376911
19220	9.160376911
19221	9.160376911
19222	9.160376911
19223	9.160376911
19224	9.160376911
19225	9.160376911
19226	9.160372321
19227	9.160372321
19228	9.160372321
19229	9.160372321
19230	9.160372321
19231	9.160372321
19232	9.160372321
19233	9.160372321
19234	9.16036775
19235	9.16036775
19236	9.16036775
19237	9.16036775
19238	9.16036775
19239	9.16036775
19240	9.16036775
19241	9.16036775
19242	9.16036775
19243	9.16036775
19244	9.16036775
19245	9.16036775
19246	9.16036775
19247	9.16036316
19248	9.16036316
19249	9.160359737
19250	9.160359718
19251	9.160359718
19252	9.160359718
19253	9.160359718
19254	9.160359718
19255	9.160359718
19256	9.160359718
19257	9.160359718
19258	9.160359718
19259	9.160359718
19260	9.160355131
19261	9.160355131
19262	9.160355131
19263	9.160355131
19264	9.160355131
19265	9.160355131
19266	9.160355131
19267	9.160355131
19268	9.160355131
19269	9.160355131
19270	9.160355131
19271	9.160355131
19272	9.160355131
19273	9.160355131
19274	9.160355131
19275	9.160355131
19276	9.160350542
19277	9.160350542
19278	9.160350542
19279	9.160350542
19280	9.160350542
19281	9.160350542
19282	9.159751495
19283	9.159672122
19284	9.159656914
19285	9.159651019
19286	9.159648977
19287	9.159648796
19288	9.159648796
19289	9.159648796
19290	9.159648796
19291	9.159648796
19292	9.159648796
19293	9.159648796
19294	9.159648796
19295	9.159648796
19296	9.15964861
19297	9.159648573
19298	9.159648353
19299	9.159648295
19300	9.159648268
19301	9.159648254
19302	9.159648161
19303	9.159648161
19304	9.159648161
19305	9.159648161
19306	9.159648161
19307	9.159648161
19308	9.159648161
19309	9.159648161
19310	9.159647868
19311	9.159647868
19312	9.159647868
19313	9.159647868
19314	9.159647868
19315	9.159647868
19316	9.159647868
19317	9.159647577
19318	9.159647577
19319	9.159647577
19320	9.159647577
19321	9.159647577
19322	9.159647577
19323	9.159647577
19324	9.159647577
19325	9.159647577
19326	9.159647577
19327	9.159647577
19328	9.159647577
19329	9.159647577
19330	9.159647283
19331	9.159384138
19332	9.159363361
19333	9.159354401
19334	9.159350988
19335	9.159346509
19336	9.159346341
19337	9.159345405
19338	9.159345104
19339	9.159344736
19340	9.159344552
19341	9.15934446
19342	9.159344414
19343	9.159344391
19344	9.15934438
19345	9.159344374
19346	9.1593436
19347	9.159343339
19348	9.159343209
19349	9.159343143
19350	9.159343111
19351	9.159343094
19352	9.159343086
19353	9.159343082
19354	9.15934308
19355	9.159343079
19356	9.159343079
19357	9.159343078
19358	9.159343078
19359	9.159343078
19360	9.159343078
19361	9.159343078
19362	9.159343078
19363	9.159343078
19364	9.159343078
19365	9.159343078
19366	9.159343078
19367	9.159343078
19368	9.159343078
19369	9.159343078
19370	9.159343078
19371	9.159343078
19372	9.159343078
19373	9.159343078
19374	9.159343078
19375	9.159343078
19376	9.159343078
19377	9.159343078
19378	9.159343078
19379	9.159343078
19380	9.159343078
19381	9.159343078
19382	9.159343078
19383	9.159343078
19384	9.159343078
19385	9.1593423
19386	9.15934204
19387	9.159341911
19388	9.159341846
19389	9.159341813
19390	9.159341797
19391	9.159341789
19392	9.159341785
19393	9.159341783
19394	9.159341782
19395	9.159341781
19396	9.159341781
19397	9.159341781
19398	9.159341781
19399	9.159341781
19400	9.159341781
19401	9.159341781
19402	9.159341781
19403	9.159341781
19404	9.159341781
19405	9.159341003
19406	9.159340743
19407	9.159340614
19408	9.159340549
19409	9.159340516
19410	9.1593405
19411	9.159340492
19412	9.159340488
19413	9.159340486
19414	9.159340485
19415	9.159340484
19416	9.159340484
19417	9.159340484
19418	9.159340484
19419	9.159340484
19420	9.159340484
19421	9.159340484
19422	9.159340484
19423	9.159340484
19424	9.159340484
19425	9.159340484
19426	9.159339706
19427	9.159339446
19428	9.159339316
19429	9.159339252
19430	9.159339219
19431	9.159339203
19432	9.159339195
19433	9.159339191
19434	9.159339189
19435	9.159339188
19436	9.159339187
19437	9.159339187
19438	9.159339187
19439	9.159339187
19440	9.159339187
19441	9.159339187
19442	9.159339187
19443	9.159339187
19444	9.159339187
19445	9.159339187
19446	9.159339187
19447	9.159339187
19448	9.159339187
19449	9.159339187
19450	9.159339187
19451	9.159339187
19452	9.159339187
19453	9.159339187
19454	9.159339187
19455	9.159339187
19456	9.159339187
19457	9.159339187
19458	9.159339187
19459	9.159339187
19460	9.159339187
19461	9.159339187
19462	9.159339187
19463	9.159339187
19464	9.159339187
19465	9.159339187
19466	9.159339187
19467	9.159339187
19468	9.159339187
19469	9.159339187
19470	9.159338409
19471	9.159338149
19472	9.159338019
19473	9.159337955
19474	9.159337922
19475	9.159337906
19476	9.15933714
19477	9.159336876
19478	9.159336296
19479	9.15933597
19480	9.159335808
19481	9.159335726
19482	9.159335686
19483	9.159335665
19484	9.159335655
19485	9.15933565
19486	9.159335648
19487	9.159335646
19488	9.159335646
19489	9.159335645
19490	9.159335645
19491	9.159335645
19492	9.159335645
19493	9.159335645
19494	9.159335645
19495	9.159335645
19496	9.159335645
19497	9.159335645
19498	9.159335645
19499	9.159335645
19500	9.159335645
19501	9.159335645
19502	9.159335645
19503	9.159335645
19504	9.159335645
19505	9.159335645
19506	9.159335645
19507	9.159335645
19508	9.159335645
19509	9.159335645
19510	9.159335645
19511	9.159335645
19512	9.159335645
19513	9.159335645
19514	9.159335645
19515	9.159335645
19516	9.159335645
19517	9.159335645
19518	9.159335645
19519	9.159335645
19520	9.159335645
19521	9.159335645
19522	9.159335645
19523	9.159335645
19524	9.159335645
19525	9.159335645
19526	9.159335645
19527	9.159335645
19528	9.159335645
19529	9.159335645
19530	9.159335645
19531	9.159335645
19532	9.159335645
19533	9.159335645
19534	9.159335645
19535	9.159335645
19536	9.159335645
19537	9.159335645
19538	9.159335645
19539	9.159335645
19540	9.159335645
19541	9.159335645
19542	9.159335645
19543	9.159335645
19544	9.159335645
19545	9.159335645
19546	9.159335645
19547	9.159335645
19548	9.159335645
19549	9.159335645
19550	9.159335645
19551	9.159335645
19552	9.159335645
19553	9.159335645
19554	9.159335645
19555	9.159335645
19556	9.159335645
19557	9.159335645
19558	9.159335645
19559	9.159335645
19560	9.159335645
19561	9.159335645
19562	9.159335645
19563	9.159335645
19564	9.159335645
19565	9.159335645
19566	9.159335645
19567	9.159335645
19568	9.159335645
19569	9.159335645
19570	9.159335645
19571	9.159335645
19572	9.159335645
19573	9.159335645
19574	9.159335645
19575	9.159335645
19576	9.159335645
19577	9.159334867
19578	9.159334607
19579	9.159334478
19580	9.159334413
19581	9.15933438
19582	9.159334364
19583	9.159334356
19584	9.159334352
19585	9.15933435
19586	9.159334349
19587	9.159334348
19588	9.159334348
19589	9.159334348
19590	9.159334348
19591	9.159334348
19592	9.159334348
19593	9.159334348
19594	9.15933357
19595	9.15933331
19596	9.159333181
19597	9.159333116
19598	9.159333083
19599	9.159332581
19600	9.15933233
19601	9.159331937
19602	9.15933174
19603	9.159331642
19604	9.159331593
19605	9.159331569
19606	9.159331556
19607	9.15933155
19608	9.159331547
19609	9.159331545
19610	9.159331545
19611	9.159331544
19612	9.159331544
19613	9.159331544
19614	9.159331544
19615	9.159331544
19616	9.159331544
19617	9.159331544
19618	9.159331544
19619	9.159331544
19620	9.159331544
19621	9.159331544
19622	9.159331544
19623	9.159331544
19624	9.159331544
19625	9.159331544
19626	9.159331544
19627	9.159331544
19628	9.159331544
19629	9.159331544
19630	9.159331544
19631	9.159331544
19632	9.159331544
19633	9.159331544
19634	9.159331544
19635	9.159331544
19636	9.159331544
19637	9.159331544
19638	9.159331544
19639	9.159331544
19640	9.159331544
19641	9.159331544
19642	9.159331544
19643	9.159331544
19644	9.159331025
19645	9.159330766
19646	9.159330637
19647	9.159330572
19648	9.159330539
19649	9.159330523
19650	9.159330515
19651	9.159330511
19652	9.159330509
19653	9.159330508
19654	9.159330507
19655	9.159330507
19656	9.159330507
19657	9.159330507
19658	9.159329729
19659	9.159329469
19660	9.15932934
19661	9.159329275
19662	9.159329242
19663	9.159329226
19664	9.159329218
19665	9.159329214
19666	9.159329212
19667	9.159329211
19668	9.159328693
19669	9.159328433
19670	9.159328304
19671	9.159328239
19672	9.159328206
19673	9.15932819
19674	9.159328182
19675	9.159328178
19676	9.159328176
19677	9.159328175
19678	9.159328174
19679	9.159328174
19680	9.159328174
19681	9.159328174
19682	9.159328174
19683	9.159328174
19684	9.159328174
19685	9.159328174
19686	9.159328174
19687	9.159328174
19688	9.159328174
19689	9.159328174
19690	9.159328174
19691	9.159328174
19692	9.159328174
19693	9.159328174
19694	9.159328174
19695	9.159328174
19696	9.159328174
19697	9.159328174
19698	9.159328174
19699	9.159328174
19700	9.159328174
19701	9.159328174
19702	9.159327396
19703	9.159327136
19704	9.159327006
19705	9.159326942
19706	9.159326909
19707	9.159326893
19708	9.159326885
19709	9.159326881
19710	9.159326879
19711	9.159326878
19712	9.159326877
19713	9.159326877
19714	9.159326877
19715	9.159326877
19716	9.159326877
19717	9.159326877
19718	9.159326877
19719	9.159326877
19720	9.159326877
19721	9.159326877
19722	9.159326877
19723	9.159326877
19724	9.159326877
19725	9.159326877
19726	9.159326877
19727	9.159326877
19728	9.159326877
19729	9.159326877
19730	9.159326877
19731	9.159326877
19732	9.159326877
19733	9.159326877
19734	9.159326877
19735	9.159326877
19736	9.159326877
19737	9.159326877
19738	9.159326877
19739	9.159326877
19740	9.159326877
19741	9.159326099
19742	9.159325839
19743	9.159325709
19744	9.159325645
19745	9.159325612
19746	9.159325596
19747	9.159325588
19748	9.159325584
19749	9.159325582
19750	9.159325581
19751	9.15932558
19752	9.15932558
19753	9.15932558
19754	9.15932558
19755	9.15932558
19756	9.15932558
19757	9.15932558
19758	9.15932558
19759	9.15932558
19760	9.15932558
19761	9.15932558
19762	9.15932558
19763	9.15932558
19764	9.15932558
19765	9.15932558
19766	9.15932558
19767	9.15932558
19768	9.15932558
19769	9.15932558
19770	9.15932558
19771	9.15932558
19772	9.15932558
19773	9.15932558
19774	9.15932558
19775	9.15932558
19776	9.15932558
19777	9.15932558
19778	9.15932558
19779	9.15932558
19780	9.159324801
19781	9.159324542
19782	9.159324412
19783	9.159324347
19784	9.159324315
19785	9.159323561
19786	9.15932331
19787	9.159322917
19788	9.159322595
19789	9.159322434
19790	9.15932238
19791	9.15932238
19792	9.15932238
19793	9.15932238
19794	9.15932238
19795	9.15932238
19796	9.15932238
19797	9.15932238
19798	9.15932238
19799	9.15932238
19800	9.15932238
19801	9.15932238
19802	9.15932238
19803	9.15932238
19804	9.15932238
19805	9.15932238
19806	9.15932238
19807	9.15932238
19808	9.15932238
19809	9.15932238
19810	9.15932238
19811	9.15932238
19812	9.15932238
19813	9.15932238
19814	9.15932238
19815	9.15932238
19816	9.15932238
19817	9.15932238
19818	9.15932238
19819	9.15932238
19820	9.15932238
19821	9.15932238
19822	9.15932238
19823	9.15932238
19824	9.15932238
19825	9.15932238
19826	9.15932238
19827	9.15932238
19828	9.15932238
19829	9.15932238
19830	9.15932238
19831	9.15932238
19832	9.15932238
19833	9.15932238
19834	9.15932238
19835	9.15932238
19836	9.15932238
19837	9.15932238
19838	9.15932238
19839	9.15932238
19840	9.15932238
19841	9.15932238
19842	9.15932238
19843	9.15932238
19844	9.15932238
19845	9.15932238
19846	9.15932238
19847	9.15932238
19848	9.15932238
19849	9.15932238
19850	9.15932238
19851	9.15932238
19852	9.15932238
19853	9.15932238
19854	9.15932238
19855	9.15932238
19856	9.15932238
19857	9.15932238
19858	9.15932238
19859	9.15932238
19860	9.15932238
19861	9.15932238
19862	9.15932238
19863	9.15932238
19864	9.15932238
19865	9.15932238
19866	9.15932238
19867	9.15932238
19868	9.15932238
19869	9.15932238
19870	9.15932238
19871	9.15932238
19872	9.15932238
19873	9.15932238
19874	9.15932238
19875	9.15932238
19876	9.15932238
19877	9.15932238
19878	9.15932238
19879	9.15932238
19880	9.15932238
19881	9.15932238
19882	9.15932238
19883	9.15932238
19884	9.15932238
19885	9.15932238
19886	9.15932238
19887	9.15932238
19888	9.15932238
19889	9.15932238
19890	9.15932238
19891	9.15932238
19892	9.15932238
19893	9.15932238
19894	9.15932238
19895	9.15932238
19896	9.15932238
19897	9.15932238
19898	9.15932238
19899	9.15932238
19900	9.15932238
19901	9.15932238
19902	9.15932238
19903	9.15932238
19904	9.15932238
19905	9.15932238
19906	9.15932238
19907	9.15932238
19908	9.15932238
19909	9.15932238
19910	9.15932238
19911	9.15932238
19912	9.15932238
19913	9.15932238
19914	9.15932238
19915	9.15932238
19916	9.15932238
19917	9.15932238
19918	9.15932238
19919	9.15932238
19920	9.15932238
19921	9.15932238
19922	9.15932238
19923	9.15932238
19924	9.15932238
19925	9.15932238
19926	9.15932238
19927	9.15932238
19928	9.15932238
19929	9.15932238
19930	9.15932238
19931	9.15932238
19932	9.15932238
19933	9.15932238
19934	9.15932238
19935	9.15932238
19936	9.15932238
19937	9.15932238
19938	9.15932238
19939	9.15932238
19940	9.15932238
19941	9.15932238
19942	9.15932238
19943	9.15932238
19944	9.15932238
19945	9.15932238
19946	9.15932238
19947	9.15932238
19948	9.15932238
19949	9.15932238
19950	9.15932238
19951	9.15932238
19952	9.15932238
19953	9.15932238
19954	9.15932238
19955	9.15932238
19956	9.15932238
19957	9.15932238
19958	9.15932238
19959	9.15932238
19960	9.15932238
19961	9.15932238
19962	9.15932238
19963	9.15932238
19964	9.15932238
19965	9.15932238
19966	9.15932238
19967	9.15932238
19968	9.15932238
19969	9.15932238
19970	9.15932238
19971	9.15932238
19972	9.15932238
19973	9.15932238
19974	9.15932238
19975	9.15932238
19976	9.15932238
19977	9.15932238
19978	9.15932238
19979	9.15932238
19980	9.15932238
19981	9.15932238
19982	9.15932238
19983	9.15932238
19984	9.15932238
19985	9.15932238
19986	9.15932238
19987	9.15932238
19988	9.15932238
19989	9.15932238
19990	9.15932238
19991	9.15932238
19992	9.15932238
19993	9.15932238
19994	9.15932238
19995	9.15932238
19996	9.15932238
19997	9.15932238
19998	9.15932238
19999	9.15932238
20000	9.15932238
20001	9.15932238
20002	9.15932238
20003	9.15932238
20004	9.15932238
20005	9.15932238
20006	9.15932238
20007	9.15932238
20008	9.15932238
20009	9.15932238
20010	9.15932238
20011	9.15932238
20012	9.15932238
20013	9.15932238
20014	9.15932238
20015	9.15932238
20016	9.15932238
20017	9.15932238
20018	9.15932238
20019	9.15932238
20020	9.15932238
20021	9.15932238
20022	9.15932238
20023	9.15932238
20024	9.15932238
20025	9.15932238
20026	9.15932238
20027	9.15932238
20028	9.15932238
20029	9.15932238
20030	9.15932238
20031	9.15932238
20032	9.15932238
20033	9.15932238
20034	9.15932238
20035	9.15932238
20036	9.15932238
20037	9.15932238
20038	9.15932238
20039	9.15932238
20040	9.15932238
20041	9.15932238
20042	9.15932238
20043	9.15932238
20044	9.15932238
20045	9.15932238
20046	9.15932238
20047	9.15932238
20048	9.15932238
20049	9.15932238
20050	9.15932238
20051	9.15932238
20052	9.15932238
20053	9.15932238
20054	9.15932238
20055	9.15932238
20056	9.15932238
20057	9.15932238
20058	9.15932238
20059	9.15932238
20060	9.15932238
20061	9.15932238
20062	9.15932238
20063	9.15932238
20064	9.15932238
20065	9.15932238
20066	9.15932238
20067	9.15932238
20068	9.15932238
20069	9.15932238
20070	9.15932238
20071	9.15932238
20072	9.15932238
20073	9.15932238
20074	9.15932238
20075	9.15932238
20076	9.15932238
20077	9.15932238
20078	9.15932238
20079	9.15932238
20080	9.15932238
20081	9.15932238
20082	9.15932238
20083	9.15932238
20084	9.15932238
20085	9.15932238
20086	9.15932238
20087	9.15932238
20088	9.15932238
20089	9.15932238
20090	9.15932238
20091	9.15932238
20092	9.15932238
20093	9.15932238
20094	9.15932238
20095	9.15932238
20096	9.15932238
20097	9.15932238
20098	9.15932238
20099	9.15932238
20100	9.15932238
20101	9.15932238
20102	9.15932238
20103	9.15932238
20104	9.15932238
20105	9.15932238
20106	9.15932238
20107	9.15932238
20108	9.15932238
20109	9.15932238
20110	9.15932238
20111	9.15932238
20112	9.15932238
20113	9.15932238
20114	9.15932238
20115	9.15932238
20116	9.15932238
20117	9.15932238
20118	9.15932238
20119	9.15932238
20120	9.15932238
20121	9.15932238
20122	9.15932238
20123	9.15932238
20124	9.15932238
20125	9.15932238
20126	9.15932238
20127	9.15932238
20128	9.15932238
20129	9.15932238
20130	9.15932238
20131	9.15932238
20132	9.15932238
20133	9.15932238
20134	9.15932238
20135	9.15932238
20136	9.15932238
20137	9.15932238
20138	9.15932238
20139	9.15932238
20140	9.15932238
20141	9.15932238
20142	9.15932238
20143	9.15932238
20144	9.15932238
20145	9.15932238
20146	9.15932238
20147	9.15932238
20148	9.15932238
20149	9.15932238
20150	9.15932238
20151	9.15932238
20152	9.15932238
20153	9.15932238
20154	9.15932238
20155	9.15932238
20156	9.15932238
20157	9.15932238
20158	9.15932238
20159	9.15932238
20160	9.15932238
20161	9.15932238
20162	9.15932238
20163	9.15932238
20164	9.15932238
20165	9.15932238
20166	9.15932238
20167	9.15932238
20168	9.15932238
20169	9.15932238
20170	9.15932238
20171	9.15932238
20172	9.15932238
20173	9.15932238
20174	9.15932238
20175	9.15932238
20176	9.15932238
20177	9.15932238
20178	9.15932238
20179	9.15932238
20180	9.15932238
20181	9.15932238
20182	9.15932238
20183	9.15932238
20184	9.15932238
20185	9.15932238
20186	9.15932238
20187	9.15932238
20188	9.15932238
20189	9.15932238
20190	9.15932238
20191	9.15932238
20192	9.15932238
20193	9.15932238
20194	9.15932238
20195	9.15932238
20196	9.15932238
20197	9.15932238
20198	9.15932238
20199	9.15932238
20200	9.15932238
20201	9.15932238
20202	9.15932238
20203	9.15932238
20204	9.15932238
20205	9.15932238
20206	9.15932238
20207	9.15932238
20208	9.15932238
20209	9.15932238
20210	9.15932238
20211	9.15932238
20212	9.15932238
20213	9.15932238
20214	9.15932238
20215	9.15932238
20216	9.15932238
20217	9.15932238
20218	9.15932238
20219	9.15932238
20220	9.15932238
20221	9.15932238
20222	9.15932238
20223	9.15932238
20224	9.15932238
20225	9.15932238
20226	9.15932238
20227	9.15932238
20228	9.15932238
20229	9.15932238
20230	9.15932238
20231	9.15932238
20232	9.15932238
20233	9.15932238
20234	9.15932238
20235	9.15932238
20236	9.15932238
20237	9.15932238
20238	9.15932238
20239	9.15932238
20240	9.15932238
20241	9.15932238
20242	9.15932238
20243	9.15932238
20244	9.15932238
20245	9.15932238
20246	9.15932238
20247	9.15932238
20248	9.15932238
20249	9.15932238
20250	9.15932238
20251	9.15932238
20252	9.15932238
20253	9.15932238
20254	9.15932238
20255	9.15932238
20256	9.15932238
20257	9.15932238
20258	9.15932238
20259	9.15932238
20260	9.15932238
20261	9.15932238
20262	9.15932238
20263	9.15932238
20264	9.15932238
20265	9.15932238
20266	9.15932238
20267	9.15932238
20268	9.15932238
20269	9.15932238
20270	9.15932238
20271	9.15932238
20272	9.15932238
20273	9.15932238
20274	9.15932238
20275	9.15932238
20276	9.15932238
20277	9.15932238
20278	9.15932238
20279	9.15932238
20280	9.15932238
20281	9.15932238
20282	9.15932238
20283	9.15932238
20284	9.15932238
20285	9.15932238
20286	9.15932238
20287	9.15932238
20288	9.15932238
20289	9.15932238
20290	9.15932238
20291	9.15932238
20292	9.15932238
20293	9.15932238
20294	9.15932238
20295	9.15932238
20296	9.15932238
20297	9.15932238
20298	9.15932238
20299	9.15932238
20300	9.15932238
20301	9.15932238
20302	9.15932238
20303	9.15932238
20304	9.15932238
20305	9.15932238
20306	9.15932238
20307	9.15932238
20308	9.15932238
20309	9.15932238
20310	9.15932238
20311	9.15932238
20312	9.15932238
20313	9.15932238
20314	9.15932238
20315	9.15932238
20316	9.15932238
20317	9.15932238
20318	9.15932238
20319	9.15932238
20320	9.15932238
20321	9.15932238
20322	9.15932238
20323	9.15932238
20324	9.15932238
20325	9.15932238
20326	9.15932238
20327	9.15932238
20328	9.15932238
20329	9.15932238
20330	9.15932238
20331	9.15932238
20332	9.15932238
20333	9.15932238
20334	9.15932238
20335	9.15932238
20336	9.15932238
20337	9.15932238
20338	9.15932238
20339	9.15932238
20340	9.15932238
20341	9.15932238
20342	9.15932238
20343	9.15932238
20344	9.15932238
20345	9.15932238
20346	9.15932238
20347	9.15932238
20348	9.15932238
20349	9.15932238
20350	9.15932238
20351	9.15932238
20352	9.15932238
20353	9.15932238
20354	9.15932238
20355	9.15932238
20356	9.15932238
20357	9.15932238
20358	9.15932238
20359	9.15932238
20360	9.15932238
20361	9.15932238
20362	9.15932238
20363	9.15932238
20364	9.15932238
20365	9.15932238
20366	9.15932238
20367	9.15932238
20368	9.15932238
20369	9.15932238
20370	9.15932238
20371	9.15932238
20372	9.15932238
20373	9.15932238
20374	9.15932238
20375	9.15932238
20376	9.15932238
20377	9.15932238
20378	9.15932238
20379	9.15932238
20380	9.15932238
20381	9.15932238
20382	9.15932238
20383	9.15932238
20384	9.15932238
20385	9.15932238
20386	9.15932238
20387	9.15932238
20388	9.15932238
20389	9.15932238
20390	9.15932238
20391	9.15932238
20392	9.15932238
20393	9.15932238
20394	9.15932238
20395	9.15932238
20396	9.15932238
20397	9.15932238
20398	9.15932238
20399	9.15932238
20400	9.15932238
20401	9.15932238
20402	9.15932238
20403	9.15932238
20404	9.15932238
20405	9.15932238
20406	9.15932238
20407	9.15932238
20408	9.15932238
20409	9.15932238
20410	9.15932238
20411	9.15932238
20412	9.15932238
20413	9.15932238
20414	9.15932238
20415	9.15932238
20416	9.15932238
20417	9.15932238
20418	9.15932238
20419	9.15932238
20420	9.15932238
20421	9.15932238
20422	9.15932238
20423	9.15932238
20424	9.15932238
20425	9.15932238
20426	9.15932238
20427	9.15932238
20428	9.15932238
20429	9.15932238
20430	9.15932238
20431	9.15932238
20432	9.15932238
20433	9.15932238
20434	9.15932238
20435	9.15932238
20436	9.15932238
20437	9.15932238
20438	9.15932238
20439	9.15932238
20440	9.15932238
20441	9.15932238
20442	9.15932238
20443	9.15932238
20444	9.15932238
20445	9.15932238
20446	9.15932238
20447	9.15932238
20448	9.15932238
20449	9.15932238
20450	9.15932238
20451	9.15932238
20452	9.15932238
20453	9.15932238
20454	9.15932238
20455	9.15932238
20456	9.15932238
20457	9.15932238
20458	9.15932238
20459	9.15932238
20460	9.15932238
20461	9.15932238
20462	9.15932238
20463	9.15932238
20464	9.15932238
20465	9.15932238
20466	9.15932238
20467	9.15932238
20468	9.15932238
20469	9.15932238
20470	9.15932238
20471	9.15932238
20472	9.15932238
20473	9.15932238
20474	9.15932238
20475	9.15932238
20476	9.15932238
20477	9.15932238
20478	9.15932238
20479	9.15932238
20480	9.15932238
20481	9.15932238
20482	9.15932238
20483	9.15932238
20484	9.15932238
20485	9.15932238
20486	9.15932238
20487	9.15932238
20488	9.15932238
20489	9.15932238
20490	9.15932238
20491	9.15932238
20492	9.15932238
20493	9.15932238
20494	9.15932238
20495	9.15932238
20496	9.15932238
20497	9.15932238
20498	9.15932238
20499	9.15932238
20500	9.15932238
20501	9.15932238
20502	9.15932238
20503	9.15932238
20504	9.15932238
20505	9.15932238
20506	9.15932238
20507	9.15932238
20508	9.15932238
20509	9.15932238
20510	9.15932238
20511	9.15932238
20512	9.15932238
20513	9.15932238
20514	9.15932238
20515	9.15932238
20516	9.15932238
20517	9.15932238
20518	9.15932238
20519	9.15932238
20520	9.15932238
20521	9.15932238
20522	9.15932238
20523	9.15932238
20524	9.15932238
20525	9.15932238
20526	9.15932238
20527	9.15932238
20528	9.15932238
20529	9.15932238
20530	9.15932238
20531	9.15932238
20532	9.15932238
20533	9.15932238
20534	9.15932238
20535	9.15932238
20536	9.15932238
20537	9.15932238
20538	9.15932238
20539	9.15932238
20540	9.15932238
20541	9.15932238
20542	9.15932238
20543	9.15932238
20544	9.15932238
20545	9.15932238
20546	9.15932238
20547	9.15932238
20548	9.15932238
20549	9.15932238
20550	9.15932238
20551	9.15932238
20552	9.15932238
20553	9.15932238
20554	9.15932238
20555	9.15932238
20556	9.15932238
20557	9.15932238
20558	9.15932238
20559	9.15932238
20560	9.15932238
20561	9.15932238
20562	9.15932238
20563	9.15932238
20564	9.15932238
20565	9.15932238
20566	9.15932238
20567	9.15932238
20568	9.15932238
20569	9.15932238
20570	9.15932238
20571	9.15932238
20572	9.15932238
20573	9.15932238
20574	9.15932238
20575	9.15932238
20576	9.15932238
20577	9.15932238
20578	9.15932238
20579	9.15932238
20580	9.15932238
20581	9.15932238
20582	9.15932238
20583	9.15932238
20584	9.15932238
20585	9.15932238
20586	9.15932238
20587	9.15932238
20588	9.15932238
20589	9.15932238
20590	9.15932238
20591	9.15932238
20592	9.15932238
20593	9.15932238
20594	9.15932238
20595	9.15932238
20596	9.15932238
20597	9.15932238
20598	9.15932238
20599	9.15932238
20600	9.15932238
20601	9.15932238
20602	9.15932238
